Rechnungsnummer,datum,phase,Empfänger Land,Empfänger PLZ,plz_norm,plz_ok,Tonnage (eff.),Lademeter,Erlöse Fracht,Erlöse Diesel,Erlöse Maut,status
2563945,2025-10-23,in_dlv_2025,AT,5300,5300,True,97.0,0.0,48.4468,0.4793,0.0,beurteilbar
4251011138,2025-10-23,in_dlv_2025,FR,14320,14320,True,30.9,0.0,85.22,1.7,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,1.29,0.0,0.5381,0.0103,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,10.97,0.0,4.5691,0.0874,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,157.0,0.0,65.3828,1.2511,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,AT,5300,5300,True,0.0,0.0,119.8682,1.1858,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,14.3,0.0,5.9556,0.114,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,IT,20871,20871,True,0.0,0.0,49.3531,1.0074,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,124.0,0.0,51.6407,0.9881,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,71.0,0.0,29.5685,0.5658,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,ES,08830,08830,True,0.0,0.0,100.5223,0.8763,0.0,t_zero
4251011138,2025-10-23,in_dlv_2025,FR,72700,72700,True,80.0,0.0,22.7588,0.4551,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,AT,4020,4020,True,0.0,0.0,0.8127,0.0162,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,AT,8063,8063,True,27.0,0.0,38.61,0.77,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,IT,20871,20871,True,81.3,0.0,68.787,0.819,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,IT,20871,20871,True,0.0,0.0,450.858,9.2029,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,549.32,0.0,228.7672,4.3774,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,6.05,0.0,2.5196,0.0482,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,IT,20871,20871,True,0.0,0.0,109.4838,1.3035,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,AT,8055,8055,True,103.23,0.0,62.42,1.25,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,AT,4020,4020,True,0.0,0.0,0.1355,0.0027,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,PT,2605-718,2605718,True,117.0,0.0,82.46,1.65,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,363.6,0.0,151.4237,2.8975,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,IT,20871,20871,True,0.0,0.0,110.2234,2.2499,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,55.14,0.0,22.9628,0.4394,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,AT,5300,5300,True,0.0,0.0,77.315,0.7649,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,IT,38068,38068,True,91.87,0.0,44.96,0.9,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,123.0,0.0,51.2238,0.9802,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,425.74,0.0,177.3009,3.3926,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,347.0,0.0,144.5095,2.7652,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,GB,WS13 8SY,WS138SY,True,2.81,0.0,1.1698,0.0224,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,AT,1230,1230,True,97.0,0.0,30.33,0.61,0.0,beurteilbar
2563945,2025-10-23,in_dlv_2025,AT,4020,4020,True,0.0,0.0,10.4843,0.2088,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,AT,4020,4020,True,0.0,0.0,0.1921,0.0038,0.0,t_zero
2563945,2025-10-24,in_dlv_2025,ES,15910,15910,True,642.0,0.0,430.29,8.61,0.0,beurteilbar
4251011138,2025-10-24,in_dlv_2025,FR,67000,67000,True,22.0,0.0,52.45,1.05,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,ES,15185,15185,True,199.0,0.0,137.28,2.75,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,59.0,0.0,20.8253,0.4164,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,0.45,0.0,0.159,0.0032,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,15.55,0.0,5.4885,0.1097,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,AT,5300,5300,True,0.0,0.0,57.2756,1.1473,0.0,t_zero
2563945,2025-10-24,in_dlv_2025,PT,4445-403,4445403,True,610.11,0.0,250.53,5.01,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,AT,4654,4654,True,6.24,0.0,32.14,0.64,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,AT,4020,4020,True,6.2,0.0,32.14,0.64,0.0,beurteilbar
4251011137,2025-10-24,in_dlv_2025,CH,8304,8304,True,3.8,0.0,3.2554,0.0652,0.0,beurteilbar
4251011137,2025-10-24,in_dlv_2025,CH,6260,6260,True,3.98,0.0,2.2543,0.045,0.0,beurteilbar
4251011137,2025-10-24,in_dlv_2025,CH,6260,6260,True,2.7,0.0,1.5293,0.0305,0.0,beurteilbar
4251011138,2025-10-24,in_dlv_2025,FR,77170,77170,True,3.5,0.0,77.09,1.54,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,ES,36400,36400,True,0.0,0.0,80.7656,0.4143,0.0,t_zero
2563945,2025-10-24,in_dlv_2025,ES,36400,36400,True,0.0,0.0,201.9144,1.0357,0.0,t_zero
2563945,2025-10-24,in_dlv_2025,FR,40000,40000,True,651.0,0.0,339.2852,6.7857,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,PT,4705-629,4705629,True,107.0,0.0,82.46,1.65,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,PT,4900-021,4900021,True,468.0,0.0,195.35,3.91,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,1.45,0.0,0.5119,0.0102,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,ES,36400,36400,True,0.0,0.0,109.2095,1.1862,0.0,t_zero
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,1.0,0.0,0.3529,0.0071,0.0,beurteilbar
4251011138,2025-10-24,in_dlv_2025,FR,72700,72700,True,2211.0,0.0,743.59,14.87,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,40000,40000,True,506.0,0.0,263.7148,5.2743,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,PT,3750-726,3750726,True,43.4,0.0,58.96,1.18,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,1.16,0.0,0.4095,0.0082,0.0,beurteilbar
4251011137,2025-10-24,in_dlv_2025,CH,6260,6260,True,68.0,0.0,38.5163,0.769,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,IT,38062,38062,True,38.6,0.0,44.96,0.9,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,ES,36400,36400,True,123.81,0.0,168.1744,1.8267,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,PT,4990-252,4990252,True,48.46,0.0,58.96,1.18,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,IT,00178,00178,True,395.0,0.0,178.6,3.57,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,15.28,0.0,5.3935,0.1078,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,66.4,0.0,23.4369,0.4686,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,10.5,0.0,3.7063,0.0741,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,ES,29130,29130,True,41.86,0.0,72.64,1.45,0.0,beurteilbar
4251011137,2025-10-24,in_dlv_2025,CH,6260,6260,True,1.78,0.0,1.0082,0.0201,0.0,beurteilbar
4251011137,2025-10-24,in_dlv_2025,CH,6260,6260,True,5.41,0.0,3.0643,0.0612,0.0,beurteilbar
4251011140,2025-10-24,in_dlv_2025,DE,70499,70499,False,948.0,7.6,2400.0,0.0,0.0,no_dlv
2563945,2025-10-24,in_dlv_2025,IT,00178,00178,True,350.4,0.0,178.6,3.57,0.0,beurteilbar
4251011138,2025-10-24,in_dlv_2025,FR,72700,72700,True,30.9,0.0,34.743,0.694,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,PT,3750-463,3750463,True,37.45,0.0,58.96,1.18,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,IT,28021,28021,True,11.0,0.0,53.87,1.08,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,50.05,0.0,17.6661,0.3532,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,0.93,0.0,0.3285,0.0066,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,2.54,0.0,0.8965,0.0179,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,183.4,0.0,64.7342,1.2943,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,ES,08830,08830,True,364.0,0.0,136.0,2.72,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,AT,2230,2230,True,66.97,0.0,30.33,0.61,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,25.0,0.0,8.8241,0.1764,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,IT,31021,31021,True,35.4,0.0,44.96,0.9,0.0,beurteilbar
4251011137,2025-10-24,in_dlv_2025,CH,4900,4900,True,39.79,0.0,54.25,1.09,0.0,beurteilbar
4251011137,2025-10-24,in_dlv_2025,CH,6260,6260,True,2.12,0.0,1.2008,0.024,0.0,beurteilbar
4251011138,2025-10-24,in_dlv_2025,FR,72700,72700,True,100.0,0.0,112.437,2.246,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,IT,51013,51013,True,197.0,0.0,87.96,1.76,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,IT,20871,20871,True,20.6,0.0,17.4294,0.2075,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,22.55,0.0,7.9594,0.1591,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,69.64,0.0,24.5809,0.4915,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,16.89,0.0,5.9616,0.1192,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,16.5,0.0,5.8239,0.1164,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,119.8,0.0,42.2857,0.8455,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,21.4,0.0,7.5534,0.151,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,ES,30320,30320,True,601.0,0.0,430.29,8.61,0.0,beurteilbar
4251011137,2025-10-24,in_dlv_2025,CH,8304,8304,True,25.68,0.0,21.9998,0.4408,0.0,beurteilbar
4251011137,2025-10-24,in_dlv_2025,CH,3661,3661,True,6.98,0.0,60.26,1.21,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,7.85,0.0,2.7706,0.0554,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,0.57,0.0,0.2013,0.004,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,0.22,0.0,0.0775,0.0016,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,0.29,0.0,0.1024,0.002,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,15.0,0.0,5.2946,0.1059,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,ES,36400,36400,True,0.0,0.0,182.0161,1.9771,0.0,t_zero
2563945,2025-10-24,in_dlv_2025,IT,39100,39100,True,125.49,0.0,49.34,0.99,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,GR,611 00,61100,False,43.78,0.0,104.32,2.09,0.0,no_dlv
2563945,2025-10-24,in_dlv_2025,PT,4435-687,4435687,True,68.2,0.0,58.96,1.18,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,IT,20037,20037,True,163.0,0.0,77.66,1.55,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,IT,31021,31021,True,85.0,0.0,44.96,0.9,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,266.5,0.0,94.066,1.8808,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,239.0,0.0,84.3593,1.6867,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,FR,77170,77170,True,5.27,0.0,1.8601,0.0372,0.0,beurteilbar
2563945,2025-10-24,in_dlv_2025,AT,5300,5300,True,0.0,0.0,26.0944,0.5227,0.0,t_zero
4251011137,2025-10-24,in_dlv_2025,CH,9015,9015,True,4.8,0.0,55.76,1.12,0.0,beurteilbar
4251011137,2025-10-24,in_dlv_2025,CH,8304,8304,True,30.53,0.0,26.1548,0.524,0.0,beurteilbar
4251011137,2025-10-24,in_dlv_2025,CH,6260,6260,True,0.53,0.0,0.3002,0.006,0.0,beurteilbar
4251011137,2025-10-24,in_dlv_2025,CH,6260,6260,True,1.38,0.0,0.7817,0.0156,0.0,beurteilbar
4251011140,2025-10-24,in_dlv_2025,AT,2355,2355,True,3000.0,0.0,1500.0,0.0,0.0,beurteilbar
2563945,2025-10-27,in_dlv_2025,AT,5300,5300,True,0.0,0.0,90.8706,1.8156,0.0,t_zero
4251011138,2025-10-27,in_dlv_2025,FR,27340,27340,True,4605.0,0.0,1121.7963,22.4344,0.0,beurteilbar
2563945,2025-10-27,in_dlv_2025,AT,7344,7344,True,12.43,0.0,35.14,0.7,0.0,beurteilbar
4251011137,2025-10-27,in_dlv_2025,CH,6260,6260,True,60.0,0.0,33.985,0.6785,0.0,beurteilbar
4251011137,2025-10-27,in_dlv_2025,CH,6260,6260,True,0.54,0.0,0.2854,0.0057,0.0,beurteilbar
2563945,2025-10-27,in_dlv_2025,AT,4904,4904,True,234.86,0.0,87.09,1.74,0.0,beurteilbar
2563945,2025-10-27,in_dlv_2025,AT,9541,9541,True,79.14,0.0,57.7,1.15,0.0,beurteilbar
4251011138,2025-10-27,in_dlv_2025,FR,59930,59930,True,0.0,0.0,85.22,1.7,0.0,t_zero
4251011137,2025-10-27,in_dlv_2025,CH,6260,6260,True,0.6,0.0,0.3171,0.0063,0.0,beurteilbar
2563945,2025-10-27,in_dlv_2025,AT,5300,5300,True,0.0,0.0,24.3799,0.4871,0.0,t_zero
4251011138,2025-10-27,in_dlv_2025,FR,37300,37300,True,37.54,0.0,92.17,1.84,0.0,beurteilbar
4251011137,2025-10-27,in_dlv_2025,CH,6260,6260,True,1.25,0.0,0.6605,0.0132,0.0,beurteilbar
4251011138,2025-10-27,in_dlv_2025,FR,77164,77164,True,55.8,0.0,73.39,1.47,0.0,beurteilbar
2563945,2025-10-27,in_dlv_2025,AT,9300,9300,True,0.0,0.0,57.7,1.15,0.0,t_zero
2563945,2025-10-27,in_dlv_2025,AT,4020,4020,True,99.0,0.0,32.14,0.64,0.0,beurteilbar
2563945,2025-10-27,in_dlv_2025,FR,81100,81100,True,82.5,0.0,118.97,2.46,0.0,beurteilbar
4251011138,2025-10-27,in_dlv_2025,FR,59930,59930,True,0.0,0.0,208.0917,4.1584,0.0,t_zero
4251011138,2025-10-27,in_dlv_2025,FR,91250,91250,True,73.67,0.0,73.39,1.47,0.0,beurteilbar
2563945,2025-10-27,in_dlv_2025,IT,20135,20135,True,39.91,0.0,44.96,0.9,0.0,beurteilbar
2563945,2025-10-27,in_dlv_2025,AT,9300,9300,True,0.0,0.0,57.7,1.15,0.0,t_zero
4251011137,2025-10-27,in_dlv_2025,CH,6260,6260,True,154.0,0.0,81.3771,1.6248,0.0,beurteilbar
4251011138,2025-10-27,in_dlv_2025,FR,59930,59930,True,0.0,0.0,55.6286,1.1116,0.0,t_zero
4251011137,2025-10-27,in_dlv_2025,CH,4600,4600,True,9.3,0.0,54.25,1.09,0.0,beurteilbar
4251011138,2025-10-27,in_dlv_2025,FR,27340,27340,True,1516.0,0.0,369.3037,7.3856,0.0,beurteilbar
2563945,2025-10-27,in_dlv_2025,AT,4020,4020,True,16.5,0.0,32.14,0.64,0.0,beurteilbar
4251011138,2025-10-27,in_dlv_2025,FR,57600,57600,True,59.66,0.0,29.4575,0.5889,0.0,beurteilbar
2563945,2025-10-27,in_dlv_2025,AT,6961,6961,True,9.5,0.0,35.6,0.71,0.0,beurteilbar
2563945,2025-10-27,in_dlv_2025,AT,5300,5300,True,6.1,0.0,1.5022,0.03,0.0,beurteilbar
2563945,2025-10-27,in_dlv_2025,AT,5300,5300,True,0.0,0.0,23.8874,0.4773,0.0,t_zero
2563945,2025-10-27,in_dlv_2025,IT,39031,39031,True,62.88,0.0,26.06,0.52,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,GB,WS13 8SY,WS138SY,True,136.8,0.0,191.161,3.8234,0.0,beurteilbar
4251011138,2025-10-28,in_dlv_2025,FR,57600,57600,True,0.0,0.0,75.7,1.51,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,GB,WS13 8SY,WS138SY,True,25.57,0.0,35.731,0.7147,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,GB,WS13 8SY,WS138SY,True,239.0,0.0,333.9737,6.6798,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,AT,4020,4020,True,0.0,0.0,2.6717,0.0534,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,IT,50068,50068,True,40.48,0.0,53.87,1.08,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,IT,39100,39100,True,46.63,0.0,26.06,0.52,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,GB,WS13 8SY,WS138SY,True,66.0,0.0,92.2277,1.8446,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,IT,20871,20871,True,0.0,0.0,13.7781,0.2755,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,ES,28942,28942,True,39.43,0.0,60.09,1.2,0.0,beurteilbar
4251011138,2025-10-28,in_dlv_2025,FR,57600,57600,True,0.0,0.0,54.3131,1.0858,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,IT,20871,20871,True,11.7,0.0,4.4592,0.0892,0.0,beurteilbar
4251011137,2025-10-28,in_dlv_2025,CH,4900,4900,True,1.35,0.0,2.374,0.0477,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,ES,46900,46900,True,56.07,0.0,68.59,1.37,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,AT,9131,9131,True,0.0,0.0,37.3939,0.7463,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,2351,2351,True,155.0,0.0,52.16,1.04,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,AT,5300,5300,True,0.0,0.0,15.0883,0.3022,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,GB,WS13 8SY,WS138SY,True,277.0,0.0,387.0746,7.7418,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,GB,WS13 8SY,WS138SY,True,29.68,0.0,41.4746,0.8295,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,PT,2680-359,2680359,True,195.0,0.0,82.46,1.65,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,IT,25050,25050,True,161.0,0.0,73.94,1.4758,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,IT,20871,20871,True,0.0,0.0,188.0171,3.7593,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,IT,20871,20871,True,0.0,0.0,51.2774,1.0253,0.0,t_zero
4251011138,2025-10-28,in_dlv_2025,FR,01160,01160,True,0.0,0.0,251.3131,5.03,0.0,t_zero
4251011138,2025-10-28,in_dlv_2025,FR,01700,01700,True,77.41,0.0,92.17,1.84,0.0,beurteilbar
4251011138,2025-10-28,in_dlv_2025,FR,59930,59930,True,378.5,0.0,263.72,5.27,0.0,beurteilbar
4251011137,2025-10-28,in_dlv_2025,CH,8302,8302,True,162.0,0.0,60.5517,1.213,0.0,beurteilbar
4251011137,2025-10-28,in_dlv_2025,CH,5436,5436,True,255.8,0.0,115.9419,2.3234,0.0,beurteilbar
4251011137,2025-10-28,in_dlv_2025,CH,5436,5436,True,2.93,0.0,1.3281,0.0266,0.0,beurteilbar
4251011137,2025-10-28,in_dlv_2025,CH,4900,4900,True,22.1,0.0,38.8631,0.7808,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,AT,4020,4020,True,0.0,0.0,17.7398,0.1749,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,IT,47122,47122,True,266.0,0.0,131.94,2.64,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,IT,00133,00133,True,113.0,0.0,92.6,1.85,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,GB,WS13 8SY,WS138SY,True,21.0,0.0,29.3448,0.5869,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,GB,WS13 8SY,WS138SY,True,17.54,0.0,24.5101,0.4902,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,IT,20871,20871,True,0.0,0.0,60.5669,1.211,0.0,t_zero
4251011138,2025-10-28,in_dlv_2025,FR,01160,01160,True,0.0,0.0,46.9669,0.94,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,5300,5300,True,0.0,0.0,9.9108,0.1985,0.0,t_zero
4251011137,2025-10-28,in_dlv_2025,CH,8302,8302,True,18.8,0.0,7.0269,0.1408,0.0,beurteilbar
4251011137,2025-10-28,in_dlv_2025,CH,8302,8302,True,7.9,0.0,2.9529,0.0592,0.0,beurteilbar
4251011137,2025-10-28,in_dlv_2025,CH,4900,4900,True,7.1,0.0,12.4854,0.2509,0.0,beurteilbar
4251011137,2025-10-28,in_dlv_2025,CH,8302,8302,True,1.98,0.0,0.7401,0.0148,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,AT,9131,9131,True,0.0,0.0,47.7862,0.9537,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,4020,4020,True,0.0,0.0,40.2605,0.3969,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,IT,20871,20871,True,90.05,0.0,33.4604,0.669,0.0,beurteilbar
4251011137,2025-10-28,in_dlv_2025,CH,8302,8302,True,11.11,0.0,4.1526,0.0832,0.0,beurteilbar
4251011137,2025-10-28,in_dlv_2025,CH,9445,9445,True,795.19,0.0,271.76,5.44,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,ES,17813,17813,True,33.94,0.0,64.9,1.3,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,GB,WS13 8SY,WS138SY,True,1.72,0.0,2.4034,0.0481,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,GB,WS13 8SY,WS138SY,True,116.25,0.0,162.4456,3.2491,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,IT,63076,63076,True,71.12,0.0,51.6,1.03,0.0,beurteilbar
4251011138,2025-10-28,in_dlv_2025,FR,57600,57600,True,0.0,0.0,310.0787,6.1988,0.0,t_zero
4251011137,2025-10-28,in_dlv_2025,CH,8302,8302,True,49.41,0.0,18.4682,0.37,0.0,beurteilbar
4251011137,2025-10-28,in_dlv_2025,CH,8302,8302,True,3.42,0.0,1.2783,0.0256,0.0,beurteilbar
4251011137,2025-10-28,in_dlv_2025,CH,8304,8304,True,56.07,0.0,51.41,1.03,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,AT,4020,4020,True,0.0,0.0,55.3883,1.1066,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,4020,4020,True,0.0,0.0,6.9198,0.0682,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,IT,00178,00178,True,279.0,0.0,156.6001,2.2643,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,GB,WS13 8SY,WS138SY,True,17.6,0.0,24.5935,0.4919,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,PT,8125-000,8125000,True,37.39,0.0,78.23,1.56,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,ES,11005,11005,True,35.42,0.0,72.64,1.45,0.0,beurteilbar
4251011138,2025-10-28,in_dlv_2025,FR,57600,57600,True,0.0,0.0,51.3507,1.0266,0.0,t_zero
4251011137,2025-10-28,in_dlv_2025,CH,8302,8302,True,137.41,0.0,51.3605,1.0289,0.0,beurteilbar
4251011137,2025-10-28,in_dlv_2025,CH,4900,4900,True,0.3,0.0,0.5275,0.0106,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,ES,46410,46410,True,170.0,0.0,121.3,2.43,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,IT,00178,00178,True,63.55,0.0,35.6699,0.5157,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,IT,25050,25050,True,8.1,0.0,3.72,0.0742,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,AT,5300,5300,True,0.0,0.0,2.5631,0.0513,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,5300,5300,True,0.0,0.0,25.0503,0.5018,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,5300,5300,True,0.0,0.0,30.7575,0.6161,0.0,t_zero
4251011138,2025-10-28,in_dlv_2025,FR,14320,14320,True,71.7,0.0,85.22,1.7,0.0,beurteilbar
2563945,2025-10-28,in_dlv_2025,PT,3750-726,3750726,True,81.0,0.0,58.96,1.18,0.0,beurteilbar
4251011138,2025-10-29,in_dlv_2025,FR,69470,69470,True,33.23,0.0,73.39,1.47,0.0,beurteilbar
2563945,2025-10-29,in_dlv_2025,AT,4020,4020,True,0.0,0.0,47.2653,0.9443,0.0,t_zero
4251011138,2025-10-29,in_dlv_2025,FR,76600,76600,True,48.54,0.0,75.7,1.51,0.0,beurteilbar
2563945,2025-10-29,in_dlv_2025,ES,08830,08830,True,0.0,0.0,211.6414,3.6349,0.0,t_zero
2563945,2025-10-29,in_dlv_2025,IT,20871,20871,True,0.0,0.0,117.7707,2.3547,0.0,t_zero
2563945,2025-10-29,in_dlv_2025,IT,20871,20871,True,0.0,0.0,48.4041,0.9678,0.0,t_zero
2563945,2025-10-29,in_dlv_2025,IT,36077,36077,True,75.33,0.0,44.96,0.9,0.0,beurteilbar
2563945,2025-10-29,in_dlv_2025,IT,43052,43052,True,58.6,0.0,40.8597,0.8176,0.0,beurteilbar
2563945,2025-10-29,in_dlv_2025,AT,4020,4020,True,0.0,0.0,7.7759,0.1554,0.0,t_zero
2563945,2025-10-29,in_dlv_2025,AT,9541,9541,True,42.38,0.0,57.7,1.15,0.0,beurteilbar
2563945,2025-10-29,in_dlv_2025,AT,4020,4020,True,0.28,0.0,32.14,0.64,0.0,beurteilbar
