Rechnungsnummer,datum,phase,Empfänger Land,Empfänger PLZ,plz_norm,Tonnage (eff.),Lademeter,Erlöse Fracht,Erlöse Diesel,Erlöse Maut,status
2563945,2025-10-24,in_dlv_2025,AT,5300,5300,0.0,0.0,57.2756,1.1473,0.0,t_zero
2563945,2025-10-24,in_dlv_2025,ES,36400,36400,0.0,0.0,80.7656,0.4143,0.0,t_zero
2563945,2025-10-24,in_dlv_2025,ES,36400,36400,0.0,0.0,201.9144,1.0357,0.0,t_zero
2563945,2025-10-24,in_dlv_2025,ES,36400,36400,0.0,0.0,109.2095,1.1862,0.0,t_zero
4251011140,2025-10-24,in_dlv_2025,DE,70499,70499,948.0,7.6,2400.0,0.0,0.0,no_dlv
2563945,2025-10-24,in_dlv_2025,ES,36400,36400,0.0,0.0,182.0161,1.9771,0.0,t_zero
2563945,2025-10-24,in_dlv_2025,GR,611 00,61100,43.78,0.0,104.32,2.09,0.0,no_dlv
2563945,2025-10-24,in_dlv_2025,AT,5300,5300,0.0,0.0,26.0944,0.5227,0.0,t_zero
2563945,2025-10-27,in_dlv_2025,AT,5300,5300,0.0,0.0,90.8706,1.8156,0.0,t_zero
4251011138,2025-10-27,in_dlv_2025,FR,59930,59930,0.0,0.0,85.22,1.7,0.0,t_zero
2563945,2025-10-27,in_dlv_2025,AT,5300,5300,0.0,0.0,24.3799,0.4871,0.0,t_zero
2563945,2025-10-27,in_dlv_2025,AT,9300,9300,0.0,0.0,57.7,1.15,0.0,t_zero
4251011138,2025-10-27,in_dlv_2025,FR,59930,59930,0.0,0.0,208.0917,4.1584,0.0,t_zero
2563945,2025-10-27,in_dlv_2025,AT,9300,9300,0.0,0.0,57.7,1.15,0.0,t_zero
4251011138,2025-10-27,in_dlv_2025,FR,59930,59930,0.0,0.0,55.6286,1.1116,0.0,t_zero
2563945,2025-10-27,in_dlv_2025,AT,5300,5300,0.0,0.0,23.8874,0.4773,0.0,t_zero
4251011138,2025-10-28,in_dlv_2025,FR,57600,57600,0.0,0.0,75.7,1.51,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,4020,4020,0.0,0.0,2.6717,0.0534,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,IT,20871,20871,0.0,0.0,13.7781,0.2755,0.0,t_zero
4251011138,2025-10-28,in_dlv_2025,FR,57600,57600,0.0,0.0,54.3131,1.0858,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,9131,9131,0.0,0.0,37.3939,0.7463,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,5300,5300,0.0,0.0,15.0883,0.3022,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,IT,20871,20871,0.0,0.0,188.0171,3.7593,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,IT,20871,20871,0.0,0.0,51.2774,1.0253,0.0,t_zero
4251011138,2025-10-28,in_dlv_2025,FR,01160,01160,0.0,0.0,251.3131,5.03,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,4020,4020,0.0,0.0,17.7398,0.1749,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,IT,20871,20871,0.0,0.0,60.5669,1.211,0.0,t_zero
4251011138,2025-10-28,in_dlv_2025,FR,01160,01160,0.0,0.0,46.9669,0.94,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,5300,5300,0.0,0.0,9.9108,0.1985,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,9131,9131,0.0,0.0,47.7862,0.9537,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,4020,4020,0.0,0.0,40.2605,0.3969,0.0,t_zero
4251011138,2025-10-28,in_dlv_2025,FR,57600,57600,0.0,0.0,310.0787,6.1988,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,4020,4020,0.0,0.0,55.3883,1.1066,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,4020,4020,0.0,0.0,6.9198,0.0682,0.0,t_zero
4251011138,2025-10-28,in_dlv_2025,FR,57600,57600,0.0,0.0,51.3507,1.0266,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,5300,5300,0.0,0.0,2.5631,0.0513,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,5300,5300,0.0,0.0,25.0503,0.5018,0.0,t_zero
2563945,2025-10-28,in_dlv_2025,AT,5300,5300,0.0,0.0,30.7575,0.6161,0.0,t_zero
2563945,2025-10-29,in_dlv_2025,AT,4020,4020,0.0,0.0,47.2653,0.9443,0.0,t_zero
2563945,2025-10-29,in_dlv_2025,ES,08830,08830,0.0,0.0,211.6414,3.6349,0.0,t_zero
2563945,2025-10-29,in_dlv_2025,IT,20871,20871,0.0,0.0,117.7707,2.3547,0.0,t_zero
2563945,2025-10-29,in_dlv_2025,IT,20871,20871,0.0,0.0,48.4041,0.9678,0.0,t_zero
2563945,2025-10-29,in_dlv_2025,AT,4020,4020,0.0,0.0,7.7759,0.1554,0.0,t_zero
2563945,2025-10-29,in_dlv_2025,ES,08830,08830,0.0,0.0,60.2686,1.0351,0.0,t_zero
4251011138,2025-10-29,in_dlv_2025,FR,77164,77164,0.0,0.0,82.7508,1.6581,0.0,t_zero
2563945,2025-10-29,in_dlv_2025,AT,4020,4020,0.0,0.0,3.0189,0.0603,0.0,t_zero
2563945,2025-10-29,in_dlv_2025,IT,20871,20871,0.0,0.0,176.4656,3.5283,0.0,t_zero
4251011138,2025-10-29,in_dlv_2025,FR,77164,77164,0.0,0.0,45.5092,0.9119,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,AT,5300,5300,0.0,0.0,14.3203,0.2862,0.0,t_zero
4251011138,2025-10-30,in_dlv_2025,FR,14320,14320,0.0,0.0,75.0444,1.5012,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,AT,4020,4020,0.0,0.0,40.7203,0.8157,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,AT,4020,4020,0.0,0.0,5.1725,0.103,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,IT,43052,43052,0.0,0.0,43.98,0.88,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,AT,5300,5300,0.0,0.0,35.3764,0.7069,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,AT,4020,4020,0.0,0.0,36.326,0.7277,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,AT,4020,4020,0.0,0.0,0.1964,0.0039,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,IT,44100,44100,0.0,0.0,53.87,1.08,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,IT,20871,20871,0.0,0.0,215.8176,4.3171,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,AT,4075,4075,0.0,0.0,56.952,1.1408,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,AT,5300,5300,0.0,0.0,43.8764,0.8768,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,AT,4075,4075,0.0,0.0,70.848,1.4192,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,IT,43052,43052,0.0,0.0,43.98,0.88,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,IT,44100,44100,0.0,0.0,53.87,1.08,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,AT,4020,4020,0.0,0.0,7.6109,0.1525,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,IT,43052,43052,0.0,0.0,47.1003,0.9424,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,IT,20871,20871,0.0,0.0,19.0358,0.3808,0.0,t_zero
4251011138,2025-10-30,in_dlv_2025,FR,14320,14320,0.0,0.0,428.3556,8.5688,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,AT,4020,4020,0.0,0.0,26.771,0.5331,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,IT,20871,20871,0.0,0.0,2.6034,0.0521,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,IT,20871,20871,0.0,0.0,164.9787,3.2986,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,IT,20871,20871,0.0,0.0,173.9015,3.4786,0.0,t_zero
2563945,2025-10-30,in_dlv_2025,IT,20871,20871,0.0,0.0,21.6752,0.4336,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,GR,564 29,56429,0.0,0.0,30.6508,0.6128,0.0,no_dlv_t_zero
2563945,2025-10-31,in_dlv_2025,GR,570 22,57022,235.0,0.0,158.01,3.16,0.0,no_dlv
2563945,2025-10-31,in_dlv_2025,ES,36400,36400,0.0,0.0,147.1826,1.4596,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,ES,36400,36400,0.0,0.0,19.7026,0.1954,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,AT,4020,4020,0.0,0.0,0.955,0.0191,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,AT,5300,5300,0.0,0.0,11.6732,0.2338,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,IT,38027,38027,0.0,0.0,52.8267,1.0544,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,AT,4902,4902,0.0,0.0,22.1181,0.4418,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,GR,564 29,56429,0.0,0.0,366.5192,7.3272,0.0,no_dlv_t_zero
2563945,2025-10-31,in_dlv_2025,AT,5300,5300,0.0,0.0,13.93,0.279,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,IT,39100,39100,0.0,0.0,49.34,0.99,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,AT,5300,5300,0.0,0.0,24.9029,0.4988,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,AT,4902,4902,0.0,0.0,149.5919,2.9882,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,ES,36400,36400,0.0,0.0,72.64,1.45,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,IT,38027,38027,0.0,0.0,24.8333,0.4956,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,GR,611 00,61100,172.0,0.0,139.8,2.8,0.0,no_dlv
2563945,2025-10-31,in_dlv_2025,ES,08830,08830,0.0,0.0,44.7599,0.0,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,AT,4020,4020,0.0,0.0,42.1879,0.8451,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,IT,00178,00178,0.0,0.0,52.36,1.01,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,GR,611 00,61100,7.55,0.0,140.51,2.09,0.0,no_dlv
2563945,2025-10-31,in_dlv_2025,ES,08830,08830,0.0,0.0,180.3147,0.0,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,IT,39100,39100,0.0,0.0,49.34,0.99,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,GR,564 29,56429,525.81,0.0,271.32,5.43,0.0,no_dlv
2563945,2025-10-31,in_dlv_2025,ES,36400,36400,0.0,0.0,110.4248,1.0951,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,IT,00178,00178,0.0,0.0,178.6,3.57,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,AT,4020,4020,0.0,0.0,6.0536,0.1205,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,AT,4020,4020,0.0,0.0,26.0864,0.5195,0.0,t_zero
2563945,2025-10-31,in_dlv_2025,AT,5300,5300,0.0,0.0,32.864,0.6583,0.0,t_zero
2563945,2025-11-03,in_dlv_2025,IT,20871,20871,0.0,0.0,46.7424,0.9329,0.0,t_zero
2568656,2025-11-03,in_dlv_2025,AT,4582,4582,0.0,0.0,20.0616,0.3995,0.0,t_zero
2568656,2025-11-03,in_dlv_2025,AT,4020,4020,0.0,0.0,19.4674,0.3877,0.0,t_zero
2568656,2025-11-03,in_dlv_2025,AT,4020,4020,0.0,0.0,12.6726,0.2523,0.0,t_zero
2568656,2025-11-03,in_dlv_2025,AT,5300,5300,0.0,0.0,19.5195,0.3913,0.0,t_zero
4251011138,2025-11-03,in_dlv_2025,FR,51100,51100,0.0,0.0,31.6614,0.6321,0.0,t_zero
4251011138,2025-11-03,in_dlv_2025,FR,51100,51100,0.0,0.0,60.5086,1.2079,0.0,t_zero
2568656,2025-11-03,in_dlv_2025,AT,5300,5300,0.0,0.0,1.4992,0.0301,0.0,t_zero
2563945,2025-11-03,in_dlv_2025,IT,20871,20871,0.0,0.0,5.6214,0.1122,0.0,t_zero
2568656,2025-11-03,in_dlv_2025,AT,4582,4582,0.0,0.0,12.0784,0.2405,0.0,t_zero
4251013701,2025-11-04,in_dlv_2025,FR,57600,57600,0.0,0.0,256.8727,5.1351,0.0,t_zero
2568656,2025-11-04,in_dlv_2025,AT,5300,5300,0.0,0.0,17.297,0.3454,0.0,t_zero
2563945,2025-11-04,in_dlv_2025,PT,3750-726,3750726,0.0,0.0,250.53,5.01,0.0,t_zero
4251013701,2025-11-04,in_dlv_2025,FR,57600,57600,0.0,0.0,54.7673,1.0949,0.0,t_zero
2568656,2025-11-04,in_dlv_2025,ES,28939,28939,0.0,0.0,25.0375,0.5,0.0,t_zero
4251013510,2025-11-04,in_dlv_2025,CH,6260,6260,0.0,0.0,1.6652,0.0333,0.0,t_zero
2568656,2025-11-04,in_dlv_2025,AT,5300,5300,0.0,0.0,13.753,0.2746,0.0,t_zero
2568656,2025-11-04,in_dlv_2025,IT,15122,15122,0.0,0.0,45.3334,0.9071,0.0,t_zero
2568656,2025-11-04,in_dlv_2025,IT,15122,15122,0.0,0.0,42.6266,0.8529,0.0,t_zero
2568656,2025-11-04,in_dlv_2025,PT,3750-726,3750726,0.0,0.0,58.96,1.18,0.0,t_zero
2568656,2025-11-04,in_dlv_2025,ES,28939,28939,0.0,0.0,35.0525,0.7,0.0,t_zero
4251013510,2025-11-04,in_dlv_2025,CH,6260,6260,0.0,0.0,0.3196,0.0064,0.0,t_zero
4251013510,2025-11-04,in_dlv_2025,CH,6260,6260,0.0,0.0,0.588,0.0118,0.0,t_zero
2568656,2025-11-05,in_dlv_2025,AT,4020,4020,0.0,0.0,0.4669,0.0093,0.0,t_zero
2568656,2025-11-05,in_dlv_2025,AT,4020,4020,0.0,0.0,104.7914,2.0966,0.0,t_zero
2568656,2025-11-05,in_dlv_2025,AT,5300,5300,0.0,0.0,36.063,0.7202,0.0,t_zero
2568656,2025-11-05,in_dlv_2025,ES,08830,08830,0.0,0.0,17.6972,0.2681,0.0,t_zero
2568656,2025-11-05,in_dlv_2025,IT,37057,37057,0.0,0.0,170.5032,3.4064,0.0,t_zero
2568656,2025-11-05,in_dlv_2025,AT,4020,4020,0.0,0.0,35.2739,0.7057,0.0,t_zero
2568656,2025-11-05,in_dlv_2025,IT,37057,37057,0.0,0.0,16.1968,0.3236,0.0,t_zero
2568656,2025-11-05,in_dlv_2025,AT,4020,4020,0.0,0.0,235.1116,4.7039,0.0,t_zero
2568656,2025-11-05,in_dlv_2025,ES,08830,08830,0.0,0.0,54.0786,0.8192,0.0,t_zero
2568656,2025-11-05,in_dlv_2025,AT,5300,5300,0.0,0.0,19.517,0.3898,0.0,t_zero
2568656,2025-11-06,in_dlv_2025,AT,4020,4020,0.0,0.0,145.5161,2.9122,0.0,t_zero
2568656,2025-11-06,in_dlv_2025,AT,4020,4020,0.0,0.0,128.8225,2.5781,0.0,t_zero
2568656,2025-11-06,in_dlv_2025,AT,4020,4020,0.0,0.0,18.3291,0.365,0.0,t_zero
2568656,2025-11-06,in_dlv_2025,AT,4020,4020,0.0,0.0,9.4936,0.189,0.0,t_zero
2568656,2025-11-06,in_dlv_2025,AT,4020,4020,0.0,0.0,0.5738,0.0115,0.0,t_zero
2568656,2025-11-06,in_dlv_2025,AT,4020,4020,0.0,0.0,0.5355,0.0107,0.0,t_zero
2568656,2025-11-06,in_dlv_2025,AT,4020,4020,0.0,0.0,3.7818,0.0753,0.0,t_zero
2568656,2025-11-06,in_dlv_2025,GR,190 02,19002,401.0,1.5,229.45,4.59,0.0,no_dlv
2568656,2025-11-06,in_dlv_2025,GR,611 00,61100,68.32,0.0,104.32,2.09,0.0,no_dlv
2568656,2025-11-06,in_dlv_2025,AT,4020,4020,0.0,0.0,4.9422,0.0989,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,IT,16151,16151,0.0,0.0,28.0255,0.0,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,GR,410 00,41000,21.49,0.0,110.01,2.2,0.0,no_dlv
2568656,2025-11-07,in_dlv_2025,AT,4020,4020,0.0,0.0,19.4801,0.3879,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,IT,16151,16151,0.0,0.0,38.5887,0.0,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,AT,4020,4020,0.0,0.0,3.8882,0.0774,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,ES,08830,08830,0.0,0.0,67.5204,0.0,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,IT,16151,16151,0.0,0.0,29.424,0.0,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,IT,16151,16151,0.0,0.0,38.5418,0.0,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,IT,06132,06132,0.0,0.0,25.1584,0.5035,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,ES,08830,08830,0.0,0.0,222.9204,2.4555,0.0,t_zero
4251013701,2025-11-07,in_dlv_2025,FR,77164,77164,0.0,0.0,149.0478,2.9815,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,ES,08830,08830,0.0,0.0,4.4471,0.0674,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,GR,611 00,61100,311.0,0.0,227.04,4.54,0.0,no_dlv
2568656,2025-11-07,in_dlv_2025,ES,08830,08830,0.0,0.0,87.9812,0.0,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,IT,06132,06132,0.0,0.0,113.7416,2.2765,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,ES,08830,08830,0.0,0.0,85.226,0.9388,0.0,t_zero
4251013701,2025-11-07,in_dlv_2025,FR,77164,77164,0.0,0.0,192.3922,3.8485,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,ES,08830,08830,0.0,0.0,86.6172,0.0,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,GR,611 00,61100,36.31,0.0,104.32,2.09,0.0,no_dlv
2568656,2025-11-07,in_dlv_2025,GR,145 65,14565,102.0,0.0,111.14,2.22,0.0,no_dlv
2568656,2025-11-07,in_dlv_2025,FR,30140,30140,0.0,0.0,17.2231,0.0,0.0,t_zero
2568656,2025-11-07,in_dlv_2025,FR,30140,30140,0.0,0.0,104.2069,0.0,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,AT,4020,4020,0.0,0.0,8.7717,0.1747,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,AT,5300,5300,0.0,0.0,32.2328,0.6437,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,AT,5300,5300,0.0,0.0,2.99,0.0597,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,AT,4075,4075,0.0,0.0,152.0374,3.0427,0.0,t_zero
4251013701,2025-11-10,in_dlv_2025,FR,01160,01160,0.0,0.0,39.0285,0.781,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,AT,5300,5300,0.0,0.0,0.6275,0.0125,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,AT,5300,5300,0.0,0.0,19.7297,0.394,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,IT,39100,39100,0.0,0.0,26.06,0.52,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,AT,4075,4075,0.0,0.0,102.1032,2.0433,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,AT,4020,4020,0.0,0.0,32.14,0.64,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,AT,4020,4020,0.0,0.0,32.14,0.64,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,IT,20871,20871,0.0,0.0,53.4404,0.0,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,IT,20871,20871,0.0,0.0,5.221,0.1045,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,AT,4020,4020,0.0,0.0,32.14,0.64,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,IT,20871,20871,0.0,0.0,15.1617,0.3031,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,IT,39100,39100,0.0,0.0,94.96,1.9,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,AT,4075,4075,0.0,0.0,86.3117,1.7273,0.0,t_zero
4251013701,2025-11-10,in_dlv_2025,FR,01160,01160,0.0,0.0,178.522,3.5724,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,AT,4075,4075,0.0,0.0,41.308,0.8267,0.0,t_zero
2568656,2025-11-10,in_dlv_2025,GR,190 02,19002,590.0,0.0,271.32,5.43,0.0,no_dlv
2568656,2025-11-11,in_dlv_2025,IT,20871,20871,0.0,0.0,23.0665,0.4612,0.0,t_zero
2568656,2025-11-11,in_dlv_2025,AT,5300,5300,0.0,0.0,11.978,0.2399,0.0,t_zero
4251013701,2025-11-11,in_dlv_2025,FR,01160,01160,0.0,0.0,56.9351,1.1395,0.0,t_zero
2568656,2025-11-11,in_dlv_2025,AT,5300,5300,0.0,0.0,25.8667,0.5181,0.0,t_zero
2568656,2025-11-11,in_dlv_2025,IT,20871,20871,0.0,0.0,280.4596,5.6076,0.0,t_zero
2568656,2025-11-11,in_dlv_2025,AT,4020,4020,0.0,0.0,5.9347,0.1182,0.0,t_zero
2568656,2025-11-11,in_dlv_2025,AT,5300,5300,0.0,0.0,17.5893,0.3523,0.0,t_zero
4251013701,2025-11-11,in_dlv_2025,FR,91250,91250,0.0,0.0,73.39,1.47,0.0,t_zero
2568656,2025-11-11,in_dlv_2025,IT,20871,20871,0.0,0.0,15.0555,0.301,0.0,t_zero
4251013701,2025-11-11,in_dlv_2025,FR,01160,01160,0.0,0.0,39.0896,0.7824,0.0,t_zero
4251013701,2025-11-11,in_dlv_2025,FR,01160,01160,0.0,0.0,110.471,2.211,0.0,t_zero
2568656,2025-11-11,in_dlv_2025,IT,20871,20871,0.0,0.0,13.3568,0.2671,0.0,t_zero
2568656,2025-11-11,in_dlv_2025,AT,5300,5300,0.0,0.0,27.936,0.5596,0.0,t_zero
2568656,2025-11-11,in_dlv_2025,AT,4020,4020,0.0,0.0,23.6618,0.4712,0.0,t_zero
4251013701,2025-11-11,in_dlv_2025,FR,91250,91250,0.0,0.0,294.65,5.89,0.0,t_zero
4251013701,2025-11-11,in_dlv_2025,FR,01160,01160,0.0,0.0,91.7843,1.837,0.0,t_zero
2568656,2025-11-11,in_dlv_2025,AT,4020,4020,0.0,0.0,2.5435,0.0506,0.0,t_zero
2568656,2025-11-12,in_dlv_2025,IT,39100,39100,0.0,0.0,36.2308,0.7249,0.0,t_zero
2568656,2025-11-12,in_dlv_2025,AT,4020,4020,0.0,0.0,86.208,1.7248,0.0,t_zero
2568656,2025-11-12,in_dlv_2025,AT,4020,4020,0.0,0.0,14.6139,0.2924,0.0,t_zero
2568656,2025-11-12,in_dlv_2025,AT,5300,5300,0.0,0.0,63.4563,1.2679,0.0,t_zero
2568656,2025-11-12,in_dlv_2025,AT,5300,5300,0.0,0.0,51.4741,1.0285,0.0,t_zero
2568656,2025-11-12,in_dlv_2025,IT,39100,39100,0.0,0.0,58.7292,1.1751,0.0,t_zero
2568656,2025-11-12,in_dlv_2025,AT,4020,4020,0.0,0.0,3.0306,0.0606,0.0,t_zero
2568656,2025-11-12,in_dlv_2025,AT,4020,4020,0.0,0.0,349.4875,6.9922,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,IT,20871,20871,0.0,0.0,342.1503,6.8461,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,AT,8020,8020,0.0,0.0,80.5489,1.611,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,AT,5300,5300,0.0,0.0,36.5493,0.7306,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,IT,20871,20871,0.0,0.0,174.1793,3.4852,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,AT,4020,4020,0.0,0.0,30.958,0.6165,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,AT,5300,5300,0.0,0.0,15.1613,0.3031,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,AT,5300,5300,0.0,0.0,36.1811,0.7233,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,GR,190 11,19011,151.0,0.0,105.34,2.11,0.0,no_dlv
2568656,2025-11-13,in_dlv_2025,AT,8020,8020,0.0,0.0,59.4511,1.189,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,IT,20871,20871,0.0,0.0,13.431,0.2687,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,ES,08830,08830,0.0,0.0,53.37,0.0,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,AT,5300,5300,0.0,0.0,1.9983,0.0399,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,PT,4900-021,4900021,0.0,0.0,137.7874,2.7579,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,PT,4900-021,4900021,0.0,0.0,57.5626,1.1521,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,GR,133 44,13344,59.0,0.0,72.7298,1.451,0.0,no_dlv
2568656,2025-11-13,in_dlv_2025,GR,210 53,21053,61.37,0.0,110.01,2.2,0.0,no_dlv
2568656,2025-11-13,in_dlv_2025,ES,08830,08830,0.0,0.0,233.31,4.67,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,GR,133 44,13344,6.06,0.0,7.4702,0.149,0.0,no_dlv
2568656,2025-11-13,in_dlv_2025,AT,4020,4020,0.0,0.0,1.182,0.0235,0.0,t_zero
2568656,2025-11-13,in_dlv_2025,AT,5300,5300,0.0,0.0,74.1898,1.4831,0.0,t_zero
2568656,2025-11-14,in_dlv_2025,GR,611 00,61100,163.0,0.0,36.19,0.0,0.0,no_dlv
2568656,2025-11-14,in_dlv_2025,ES,15910,15910,0.0,0.0,491.76,9.84,0.0,t_zero
2568656,2025-11-14,in_dlv_2025,GR,572 00,57200,584.0,0.0,278.76,5.58,0.0,no_dlv
2568656,2025-11-14,in_dlv_2025,ES,36400,36400,0.0,0.0,249.3319,4.9834,0.0,t_zero
2568656,2025-11-14,in_dlv_2025,ES,36400,36400,0.0,0.0,73.0342,1.463,0.0,t_zero
2568656,2025-11-14,in_dlv_2025,ES,36400,36400,0.0,0.0,12.9478,0.2594,0.0,t_zero
2568656,2025-11-14,in_dlv_2025,ES,36400,36400,0.0,0.0,178.1144,3.5643,0.0,t_zero
2568656,2025-11-14,in_dlv_2025,GR,611 00,61100,8.4,0.0,104.32,2.09,0.0,no_dlv
2568656,2025-11-14,in_dlv_2025,AT,4020,4020,0.0,0.0,27.93,0.5562,0.0,t_zero
2568656,2025-11-14,in_dlv_2025,ES,15910,15910,0.0,0.0,205.92,4.12,0.0,t_zero
2568656,2025-11-14,in_dlv_2025,AT,4020,4020,0.0,0.0,4.21,0.0838,0.0,t_zero
2568656,2025-11-14,in_dlv_2025,GR,153 51,15351,78.0,0.0,80.2,1.6,0.0,no_dlv
2568656,2025-11-14,in_dlv_2025,ES,36400,36400,0.0,0.0,62.3681,1.2466,0.0,t_zero
2568656,2025-11-14,in_dlv_2025,ES,36400,36400,0.0,0.0,64.2458,1.287,0.0,t_zero
2568656,2025-11-14,in_dlv_2025,ES,36400,36400,0.0,0.0,71.2456,1.4257,0.0,t_zero
4251020550,2025-11-17,in_dlv_2025,FR,77164,77164,0.0,0.0,405.5123,5.26,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,FR,40000,40000,0.0,0.0,148.3973,0.0,0.0,t_zero
2573273,2025-11-17,in_dlv_2025,FR,77164,77164,0.0,0.0,42.9361,0.8603,0.0,t_zero
2573273,2025-11-17,in_dlv_2025,FR,77164,77164,0.0,0.0,44.609,0.8938,0.0,t_zero
