rechnung_nr,sendungsnummer,abs_name,leistung_date,empf_land,empf_plz,fracht,diesel,maut,transportversicherung,verzollung,lademittel,gefahrgut,gb_safety_ssd,avisgebuehr,langgutzuschlag,sonstige_nebengeb,GESAMT,sum_kategorien,identitaet_delta,identitaet_ok,coverage_flag
3751546,32843010,SIKA DEUTSCHLAND GMBH,2025-02-14,GB,CF3,2850.0000,91.2000,68.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,3069.2000,3024.2000,45.0000,False,full
3751546,32841325,SIKA DEUTSCHLAND GMBH,2025-02-13,GB,AB43,4590.0000,146.8800,68.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,4864.8800,4819.8800,45.0000,False,full
3751547,32836572,SIKA DEUTSCHLAND CH & CO,2025-02-03,IT,41049,126.9500,2.0300,2.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,155.9800,155.9800,0.0000,True,full
3751547,32836536,SIKA DEUTSCHLAND GMBH,2025-02-03,IT,41049,172.0900,2.7500,5.0400,0.0000,0.0000,0.0000,39.8700,0.0000,0.0000,0.0000,0.0000,219.7500,219.7500,0.0000,True,full
3751547,32836562,SIKA DEUTSCHLAND CH & CO,2025-02-03,IT,41049,237.9600,3.8100,6.9600,0.0000,0.0000,0.0000,55.1300,0.0000,0.0000,0.0000,0.0000,303.8600,303.8600,0.0000,True,full
3751547,32836612,SIKA DEUTSCHLAND CH & CO,2025-02-03,IT,20089,110.4000,1.7700,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.1700,114.1700,0.0000,True,full
3751547,32837461,SIKA DEUTSCHLAND GMBH,2025-02-04,IT,74100,321.4500,5.1400,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,330.5900,330.5900,0.0000,True,full
3751547,32837455,SIKA DEUTSCHLAND GMBH,2025-02-04,IT,74123,321.4500,5.1400,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,330.5900,330.5900,0.0000,True,full
3751547,32838427,SIKA DEUTSCHLAND GMBH,2025-02-05,IT,26838,116.3000,1.8600,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.1600,120.1600,0.0000,True,full
3751547,32838283,SIKA DEUTSCHLAND GMBH,2025-02-05,IT,31010,164.4000,2.6300,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,171.0300,171.0300,0.0000,True,full
3751547,32838280,SIKA DEUTSCHLAND CH & CO,2025-02-06,IT,24033,116.3000,1.8600,2.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,145.1600,145.1600,0.0000,True,full
3751547,32840362,SIKA DEUTSCHLAND GMBH,2025-02-07,IT,28065,1116.6000,35.7300,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1208.3300,1208.3300,0.0000,True,full
3751547,32840041,SIKA DEUTSCHLAND GMBH,2025-02-07,IT,74100,189.5500,3.0300,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,194.5800,194.5800,0.0000,True,full
3751547,32840825,SIKA DEUTSCHLAND CH & CO,2025-02-10,IT,41049,506.2000,8.1000,20.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,629.3000,629.3000,0.0000,True,full
3751547,32840916,SIKA DEUTSCHLAND GMBH,2025-02-10,IT,41049,621.1700,9.9400,28.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,754.1100,754.1100,0.0000,True,full
3751547,32840928,SIKA DEUTSCHLAND GMBH,2025-02-10,IT,15068,555.7000,8.8900,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,576.5900,576.5900,0.0000,True,full
3751547,32842154,SIKA DEUTSCHLAND GMBH,2025-02-11,IT,74100,189.5500,3.0300,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,194.5800,194.5800,0.0000,True,full
3751547,32842149,SIKA DEUTSCHLAND GMBH,2025-02-11,IT,74123,321.4500,5.1400,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,330.5900,330.5900,0.0000,True,full
3751547,32842447,SIKA DEUTSCHLAND CH & CO,2025-02-12,IT,41049,125.9000,2.0100,4.0000,0.0000,0.0000,0.0000,27.1400,0.0000,0.0000,0.0000,0.0000,159.0500,159.0500,0.0000,True,full
3751547,32842462,SIKA DEUTSCHLAND GMBH,2025-02-12,IT,41049,314.7500,5.0400,10.0000,0.0000,0.0000,0.0000,67.8600,0.0000,0.0000,0.0000,0.0000,397.6500,397.6500,-0.0000,True,full
3751547,32843387,SIKA DEUTSCHLAND CH & CO,2025-02-13,IT,20089,604.8500,9.6800,30.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,739.5300,739.5300,0.0000,True,full
3751547,32836539,SIKA DEUTSCHLAND GMBH,2025-02-03,IT,33070,402.4500,6.4400,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,424.8900,424.8900,0.0000,True,full
3751547,32838281,SIKA DEUTSCHLAND GMBH,2025-02-05,IT,41049,120.7200,1.9300,6.0000,0.0000,0.0000,0.0000,11.4000,0.0000,0.0000,0.0000,0.0000,140.0500,140.0500,0.0000,True,full
3751547,32838316,SIKA DEUTSCHLAND CH & CO,2025-02-05,IT,41049,885.2800,14.1700,44.0000,0.0000,0.0000,0.0000,83.6000,0.0000,0.0000,0.0000,0.0000,1027.0500,1027.0500,0.0000,True,full
3751547,32842457,SIKA DEUTSCHLAND CH & CO,2025-02-12,IT,31010,48.4000,0.7700,2.0000,0.0000,0.0000,0.0000,10.5600,0.0000,0.0000,0.0000,0.0000,61.7300,61.7300,-0.0000,True,full
3751547,32842463,SIKA DEUTSCHLAND GMBH,2025-02-12,IT,31010,387.2000,6.2000,16.0000,0.0000,0.0000,0.0000,84.4400,0.0000,0.0000,0.0000,0.0000,493.8400,493.8400,0.0000,True,full
3751548,32839943,SIKA DEUTSCHLAND GMBH,2025-02-07,IE,DUB,491.7500,7.8700,9.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,508.6400,508.6400,0.0000,True,full
3751548,32839950,SIKA DEUTSCHLAND CH & CO,2025-02-07,IE,DUB,932.4000,14.9200,17.1100,0.0000,0.0000,0.0000,8.7000,0.0000,0.0000,0.0000,0.0000,973.1300,973.1300,0.0000,True,full
3751548,32841674,SIKA DEUTSCHLAND CH & CO,2025-02-11,IE,DUB,138.2500,2.2100,2.4000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,147.8600,147.8600,0.0000,True,full
3751548,32841658,SIKA DEUTSCHLAND GMBH,2025-02-11,IE,DUB,691.2500,11.0600,12.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,739.3100,739.3100,0.0000,True,full
3751548,32843986,SIKA DEUTSCHLAND GMBH,2025-02-14,IE,DUB,307.8100,4.9300,6.0200,0.0000,0.0000,0.0000,2.6600,0.0000,0.0000,0.0000,0.0000,321.4200,321.4200,0.0000,True,full
3751549,32839144,SIKA DEUTSCHLAND GMBH,2025-02-06,PT,3880,83.9100,1.3400,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8500,86.8500,0.0000,True,full
3751549,32839146,SIKA DEUTSCHLAND GMBH,2025-02-06,PT,4785-13,215.9000,3.4500,3.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,222.5500,222.5500,0.0000,True,full
3751549,32843224,SIKA DEUTSCHLAND GMBH,2025-02-13,PT,3880,335.2000,5.3600,4.8000,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,365.3600,365.3600,0.0000,True,full
3751549,32843226,SIKA DEUTSCHLAND GMBH,2025-02-13,PT,4785-13,181.8200,2.9100,3.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,187.9300,187.9300,0.0000,True,full
3751709,32835983,TIERHALTUNGSPRODUKTE MAR,2025-01-30,IT,42122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,34.2700,2.5000,31.7700,False,partial
3751709,32836812,BINDER GMBH,2025-01-31,IT,10129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,50.0700,15.0000,35.0700,False,partial
3751709,32836813,ROECHLING MEDICAL WALDAC,2025-01-31,IT,15057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,22.0400,2.5000,19.5400,False,partial
3751709,32836814,BINDER GMBH,2025-01-31,IT,24020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,97.7200,15.0000,82.7200,False,partial
3751709,32836811,AMCOR FLEXIBLES SINGEN G,2025-01-31,IT,04010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,48.8300,2.5000,46.3300,False,partial
3751709,32837663,AMCOR FLEXIBLES SINGEN G,2025-02-03,IT,22040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,141.1700,2.5000,138.6700,False,partial
3751709,32837657,NOERPEL SE,2025-02-03,ES,28936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,44.7300,2.5000,42.2300,False,partial
3751709,32837658,BINDER GMBH,2025-02-03,ES,31008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,50.0100,15.0000,35.0100,False,partial
3751709,32837660,NOERPEL SE,2025-02-03,ES,48710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,37.7600,2.5000,35.2600,False,partial
3751709,32837661,NOERPEL SE,2025-02-03,GR,16346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,252.9400,2.5000,250.4400,False,partial
3751709,32837662,ABIFOR AG,2025-02-03,IT,20090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,116.2000,2.5000,113.7000,False,partial
3751709,32837665,K.G. HOLZ- UND,2025-02-03,IT,53048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,40.0900,15.0000,25.0900,False,partial
3751709,32837664,G&G BESCHLAEGE GMBH,2025-02-03,IT,23854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,51.5100,2.5000,49.0100,False,partial
3751709,32837666,BINDER GMBH,2025-02-03,IT,89852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,65.6800,15.0000,50.6800,False,partial
3751709,32837659,ERGOLINE GMBH,2025-02-03,ES,46017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,63.6600,15.0000,48.6600,False,partial
3751709,32837847,NOERPEL SE,2025-02-04,ES,29004,18.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,78.0700,21.0600,57.0100,False,full
3751709,32837848,BINDER GMBH,2025-02-04,IT,10135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,122.5600,15.0000,107.5600,False,partial
3751709,32838559,NOERPEL SE,2025-02-04,ES,28037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,67.8600,2.5000,65.3600,False,partial
3751709,32838560,NOERPEL SE,2025-02-04,ES,33428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,189.1700,2.5000,186.6700,False,partial
3751709,32838561,NOERPEL SE,2025-02-04,ES,45223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,55.1800,2.5000,52.6800,False,partial
3751709,32838564,HITHERMA AG,2025-02-04,IT,20010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,38.6600,2.5000,36.1600,False,partial
3751709,32837849,BINDER GMBH,2025-02-04,IT,20061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,115.1800,15.0000,100.1800,False,partial
3751709,32838558,NOERPEL SE,2025-02-04,ES,08191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,52.6600,2.5000,50.1600,False,partial
3751709,32838565,SLEWO // SCHLAFEN LEBEN,2025-02-04,IT,39028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,61.4000,15.0000,46.4000,False,partial
3751709,32838562,NOERPEL SE,2025-02-04,ES,50018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,43.3700,2.5000,40.8700,False,partial
3751709,32838563,NOERPEL SE,2025-02-04,ES,50720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,43.5300,2.5000,41.0300,False,partial
3751709,32839369,NOERPEL SE,2025-02-05,ES,08160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,21.1500,2.5000,18.6500,False,partial
3751709,32839370,BINDER GMBH,2025-02-05,ES,08740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,43.4000,15.0000,28.4000,False,partial
3751709,32839376,NOERPEL SE,2025-02-05,ES,46200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.2600,0.0000,35.2600,False,partial
3751709,32839380,ELKE PLASTIC GMBH,2025-02-05,IT,27020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,180.5500,2.5000,178.0500,False,partial
3751709,32839371,METRAX GMBH,2025-02-05,ES,28109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,23.1600,2.5000,20.6600,False,partial
3751709,32839372,NOERPEL SE,2025-02-05,ES,28232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,32.7600,2.5000,30.2600,False,partial
3751709,32839373,NOERPEL SE,2025-02-05,ES,29011,27.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,128.6100,42.8400,85.7700,False,full
3751709,32839374,NOERPEL SE,2025-02-05,ES,31119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,146.9200,2.5000,144.4200,False,partial
3751709,32839375,NOERPEL SE,2025-02-05,ES,45223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,55.1800,2.5000,52.6800,False,partial
3751709,32839378,AMCOR FLEXIBLES KREUZLIN,2025-02-05,IT,20090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,51.5500,2.5000,49.0500,False,partial
3751709,32839379,SKF GMBH,2025-02-05,IT,25030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,28.5500,2.5000,26.0500,False,partial
3751709,32839381,AMCOR FLEXIBLES KREUZLIN,2025-02-05,IT,29027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,206.5900,2.5000,204.0900,False,partial
3751709,32839382,BOLAB SYSTEMS GMBH,2025-02-05,IT,42124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,109.7400,2.5000,107.2400,False,partial
3751709,32839377,AMCOR FLEXIBLES KREUZLIN,2025-02-05,IT,04100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,377.5000,553.6100,377.5000,176.1100,False,partial
3751709,32839509,BINDER GMBH,2025-02-06,ES,01010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,124.0100,15.0000,109.0100,False,partial
3751709,32840264,METRAX GMBH,2025-02-06,IE,DUB,87.5000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,2.5000,134.9000,115.0000,19.9000,False,full
3751709,32840265,AMCOR FLEXIBLES SINGEN G,2025-02-06,IT,24041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,34.6300,2.5000,32.1300,False,partial
3751709,32840266,OPO OESCHGER GMBH,2025-02-06,IT,39049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,19.5600,2.5000,17.0600,False,partial
3751709,32840621,MULTISPED INERTNATIONALE,2025-02-07,ES,08030,750.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,750.0000,750.0000,0.0000,True,full
3751709,32841014,NOERPEL SE,2025-02-07,ES,08550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,31.0800,2.5000,28.5800,False,partial
3751709,32841016,NOERPEL SE,2025-02-07,ES,28110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,149.3100,2.5000,146.8100,False,partial
3751709,32841017,NOERPEL SE,2025-02-07,ES,28850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,411.9000,2.5000,409.4000,False,partial
3751709,32841018,NOERPEL SE,2025-02-07,ES,28864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,103.8700,2.5000,101.3700,False,partial
3751709,32841019,NOERPEL SE,2025-02-07,ES,31350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,91.7000,2.5000,89.2000,False,partial
3751709,32841020,NOERPEL SE,2025-02-07,ES,43710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,43.1000,2.5000,40.6000,False,partial
3751709,32841022,AMCOR FLEXIBLES SINGEN G,2025-02-07,IT,47014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,365.5000,2.5000,363.0000,False,partial
3751709,32841023,NOERPEL SE,2025-02-07,IT,81020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,66.7100,2.5000,64.2100,False,partial
3751709,32841015,NOERPEL SE,2025-02-07,ES,28037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,424.4000,15.0000,409.4000,False,partial
3751709,32841021,NOERPEL SE,2025-02-07,ES,45221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,941.0600,2.5000,938.5600,False,partial
3751709,32841155,NOERPEL SE,2025-02-10,ES,28110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,61.6700,2.5000,59.1700,False,partial
3751709,32841156,NOERPEL SE,2025-02-10,IT,20060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,162.2200,2.5000,159.7200,False,partial
3751709,32841157,BINDER GMBH,2025-02-10,IT,21049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,38.9900,15.0000,23.9900,False,partial
3751709,32841158,SKF GMBH,2025-02-10,IT,25030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,28.5500,2.5000,26.0500,False,partial
3751709,32841159,BINDER GMBH,2025-02-10,IT,25033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,52.4500,15.0000,37.4500,False,partial
3751709,32841870,BINDER GMBH,2025-02-10,ES,03550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,76.5900,15.0000,61.5900,False,partial
3751709,32841872,NOERPEL SE,2025-02-10,ES,28037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,23.3700,2.5000,20.8700,False,partial
3751709,32841160,GEBRUEDER FREI GMBH & CO,2025-02-10,IT,53031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,27.8100,2.5000,25.3100,False,partial
3751709,32841871,NOERPEL SE,2025-02-10,ES,07007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,167.7600,15.0000,152.7600,False,partial
3751709,32841875,AMCOR FLEXIBLES SINGEN G,2025-02-10,IT,20090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,27.2000,2.5000,24.7000,False,partial
3751709,32841876,EVYTRA GMBH,2025-02-10,IT,21010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,38.6400,2.5000,36.1400,False,partial
3751709,32841877,AMCOR FLEXIBLES SINGEN G,2025-02-10,IT,41030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,113.5800,2.5000,111.0800,False,partial
3751709,32841878,KUEHNE + NAGEL (AG & CO.,2025-02-10,IT,50145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,26.4500,2.5000,23.9500,False,partial
3751709,32841879,GEBRUEDER FREI GMBH & CO,2025-02-10,IT,53031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,34.8000,2.5000,32.3000,False,partial
3751709,32841880,PRO ACTIV,2025-02-10,IT,73020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,44.6300,2.5000,42.1300,False,partial
3751709,32841881,BINDER GMBH,2025-02-10,IT,82017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,122.4600,15.0000,107.4600,False,partial
3751709,32841874,NOERPEL SE,2025-02-10,IT,10095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,41.2000,2.5000,38.7000,False,partial
3751709,32841873,NOERPEL SE,2025-02-10,GR,16346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,54.6200,2.5000,52.1200,False,partial
3751709,32842044,NOERPEL SE,2025-02-11,ES,28923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9600,2.5000,55.6000,6.4600,49.1400,False,partial
3751709,32842045,NOERPEL SE,2025-02-11,ES,28946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,35.2300,2.5000,32.7300,False,partial
3751709,32842046,NOERPEL SE,2025-02-11,ES,45223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,91.3900,2.5000,88.8900,False,partial
3751709,32842047,BINDER GMBH,2025-02-11,IT,53100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,62.2300,15.0000,47.2300,False,partial
3751709,32842648,JUNG-LEUCHTEN GMBH,2025-02-11,ES,47012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,116.3700,2.5000,113.8700,False,partial
3751709,32842649,AMCOR FLEXIBLES SINGEN G,2025-02-11,IT,04011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,92.1400,2.5000,89.6400,False,partial
3751709,32842650,WS WIELAENDER + SCHILL P,2025-02-11,IT,42100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,23.9000,2.5000,21.4000,False,partial
3751709,32843466,KUEHNE + NAGEL (AG & CO.,2025-02-12,IT,20099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,76.4400,2.5000,73.9400,False,partial
3751709,32843460,BINDER GMBH,2025-02-12,ES,28400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,47.5000,15.0000,32.5000,False,partial
3751709,32843462,NOERPEL SE,2025-02-12,ES,28936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,51.5600,2.5000,49.0600,False,partial
3751709,32843465,SLEWO // SCHLAFEN LEBEN,2025-02-12,IT,18039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,90.1800,15.0000,75.1800,False,partial
3751709,32843467,AMCOR FLEXIBLES KREUZLIN,2025-02-12,IT,21020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,39.4000,2.5000,36.9000,False,partial
3751709,32843463,NOERPEL SE,2025-02-12,ES,46600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,93.8200,2.5000,91.3200,False,partial
3751709,32843464,B-SYSTEM GMBH,2025-02-12,IT,10024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,61.8000,2.5000,59.3000,False,partial
3751709,32843616,NOERPEL SE,2025-02-13,ES,19004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,126.1500,2.5000,123.6500,False,partial
3751709,32843617,LASM GMBH,2025-02-13,ES,28021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,77.1000,2.5000,74.6000,False,partial
3751709,32843618,NOERPEL SE,2025-02-13,ES,33428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,30.4400,2.5000,27.9400,False,partial
3751709,32843619,NOERPEL SE,2025-02-13,ES,45221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,144.6400,2.5000,142.1400,False,partial
